dep,sexe,jour,hosp,rea,HospConv,SSR_USLD,autres,rad,dc
64,1,2023-03-16,89,4,31.0,53.0,1.0,3127,508
64,2,2023-03-16,92,4,37.0,49.0,2.0,3032,391
65,0,2023-03-16,25,0,21.0,4.0,0.0,3964,486
65,1,2023-03-16,12,0,8.0,4.0,0.0,1892,260
65,2,2023-03-16,13,0,13.0,0.0,0.0,2060,226
66,0,2023-03-16,74,2,14.0,49.0,9.0,5199,908
66,1,2023-03-16,39,1,10.0,22.0,6.0,2663,535
66,2,2023-03-16,35,1,4.0,27.0,3.0,2510,370
67,0,2023-03-16,214,15,93.0,94.0,12.0,14320,2472
67,1,2023-03-16,94,14,40.0,34.0,6.0,7166,1374
67,2,2023-03-16,117,1,52.0,59.0,5.0,7091,1084
68,0,2023-03-16,169,7,84.0,73.0,5.0,14252,2370
68,1,2023-03-16,66,5,35.0,26.0,0.0,6933,1352
68,2,2023-03-16,103,2,49.0,47.0,5.0,7270,1013
69,0,2023-03-16,304,12,215.0,51.0,26.0,28328,4534
69,1,2023-03-16,130,8,104.0,12.0,6.0,13780,2637
69,2,2023-03-16,171,4,109.0,39.0,19.0,14140,1847
70,0,2023-03-16,13,1,8.0,4.0,0.0,2883,429
70,1,2023-03-16,5,1,2.0,2.0,0.0,1415,244
70,2,2023-03-16,8,0,6.0,2.0,0.0,1462,184
71,0,2023-03-16,84,4,50.0,24.0,6.0,9876,1565
71,1,2023-03-16,37,3,22.0,8.0,4.0,4585,864
71,2,2023-03-16,46,1,27.0,16.0,2.0,5210,692
72,0,2023-03-16,40,0,30.0,10.0,0.0,6736,911
72,1,2023-03-16,14,0,12.0,2.0,0.0,3241,520
72,2,2023-03-16,25,0,17.0,8.0,0.0,3481,389
73,0,2023-03-16,33,2,28.0,3.0,0.0,7322,1097
73,1,2023-03-16,10,0,8.0,2.0,0.0,3594,627
73,2,2023-03-16,22,2,19.0,1.0,0.0,3690,466
74,0,2023-03-16,105,4,55.0,44.0,2.0,10875,1590
74,1,2023-03-16,48,4,23.0,19.0,2.0,5445,931
74,2,2023-03-16,54,0,31.0,23.0,0.0,5345,642
75,0,2023-03-16,931,69,595.0,262.0,5.0,38681,6439
75,1,2023-03-16,415,40,279.0,94.0,2.0,19805,3950
75,2,2023-03-16,506,29,311.0,164.0,2.0,18564,2453
76,0,2023-03-16,310,13,152.0,116.0,29.0,15604,2393
76,1,2023-03-16,128,7,60.0,49.0,12.0,7393,1305
76,2,2023-03-16,177,5,92.0,66.0,14.0,8103,1076
77,0,2023-03-16,235,24,122.0,83.0,6.0,17616,3051
77,1,2023-03-16,96,15,50.0,28.0,3.0,8613,1713
77,2,2023-03-16,139,9,72.0,55.0,3.0,8906,1319
78,0,2023-03-16,464,39,261.0,135.0,29.0,15720,2687
78,1,2023-03-16,226,27,128.0,56.0,15.0,7598,1558
78,2,2023-03-16,233,12,133.0,75.0,13.0,8005,1122
79,0,2023-03-16,125,8,99.0,17.0,1.0,3261,442
79,1,2023-03-16,60,6,45.0,9.0,0.0,1505,252
79,2,2023-03-16,63,2,52.0,8.0,1.0,1728,187
80,0,2023-03-16,165,6,77.0,80.0,2.0,5547,1229
80,1,2023-03-16,69,4,31.0,34.0,0.0,2723,684
80,2,2023-03-16,75,2,30.0,42.0,1.0,2710,525
81,0,2023-03-16,18,2,9.0,6.0,1.0,3690,658
81,1,2023-03-16,9,1,4.0,4.0,0.0,1852,396
81,2,2023-03-16,9,1,5.0,2.0,1.0,1821,261
82,0,2023-03-16,25,4,10.0,11.0,0.0,2630,424
82,1,2023-03-16,10,2,3.0,5.0,0.0,1391,227
82,2,2023-03-16,15,2,7.0,6.0,0.0,1210,189
83,0,2023-03-16,100,3,52.0,42.0,3.0,15729,2852
83,1,2023-03-16,50,2,25.0,21.0,2.0,7678,1654
83,2,2023-03-16,50,1,27.0,21.0,1.0,7888,1178
84,0,2023-03-16,61,3,30.0,28.0,0.0,10596,1669
84,1,2023-03-16,34,2,20.0,12.0,0.0,5148,943
84,2,2023-03-16,27,1,10.0,16.0,0.0,5329,704
85,0,2023-03-16,21,0,15.0,5.0,1.0,4137,581
85,1,2023-03-16,12,0,11.0,1.0,0.0,2081,360
85,2,2023-03-16,8,0,4.0,3.0,1.0,1947,201
86,0,2023-03-16,50,0,21.0,29.0,0.0,4424,543
86,1,2023-03-16,26,0,11.0,15.0,0.0,2270,308
86,2,2023-03-16,24,0,10.0,14.0,0.0,2127,231
87,0,2023-03-16,19,0,17.0,2.0,0.0,2569,523
87,1,2023-03-16,7,0,6.0,1.0,0.0,1202,303
87,2,2023-03-16,12,0,11.0,1.0,0.0,1355,218
88,0,2023-03-16,61,4,39.0,18.0,0.0,6867,1208
88,1,2023-03-16,21,2,14.0,5.0,0.0,3153,656
88,2,2023-03-16,40,2,25.0,13.0,0.0,3670,546
89,0,2023-03-16,84,3,52.0,29.0,0.0,5499,1013
89,1,2023-03-16,40,2,25.0,13.0,0.0,2566,558
89,2,2023-03-16,44,1,27.0,16.0,0.0,2882,449
90,0,2023-03-16,49,3,44.0,2.0,0.0,4999,979
90,1,2023-03-16,29,2,26.0,1.0,0.0,2452,569
90,2,2023-03-16,20,1,18.0,1.0,0.0,2545,410
91,0,2023-03-16,387,25,144.0,204.0,14.0,17953,2738
91,1,2023-03-16,165,21,71.0,72.0,1.0,8451,1504
91,2,2023-03-16,217,4,72.0,128.0,13.0,8709,1157
92,0,2023-03-16,795,54,366.0,348.0,27.0,24877,3656
92,1,2023-03-16,335,32,169.0,127.0,7.0,12471,2087
92,2,2023-03-16,423,20,187.0,201.0,15.0,12161,1541
93,0,2023-03-16,906,57,363.0,454.0,32.0,21064,3218
93,1,2023-03-16,417,34,166.0,206.0,11.0,10687,1861
93,2,2023-03-16,461,22,185.0,242.0,12.0,10080,1316
94,0,2023-03-16,496,38,318.0,131.0,9.0,24439,4094
94,1,2023-03-16,199,14,144.0,40.0,1.0,11942,2282
94,2,2023-03-16,284,22,168.0,87.0,7.0,12177,1769
95,0,2023-03-16,333,5,188.0,132.0,8.0,16435,2831
95,1,2023-03-16,140,3,83.0,50.0,4.0,8178,1669
95,2,2023-03-16,189,2,103.0,80.0,4.0,8108,1142
971,0,2023-03-16,11,3,4.0,4.0,0.0,5381,1119
971,1,2023-03-16,5,3,1.0,1.0,0.0,2734,623
971,2,2023-03-16,6,0,3.0,3.0,0.0,2615,492
972,0,2023-03-16,6,1,2.0,3.0,0.0,4664,1099
972,1,2023-03-16,6,1,2.0,3.0,0.0,2273,608
972,2,2023-03-16,0,0,0.0,0.0,0.0,2352,483
973,0,2023-03-16,5,1,4.0,0.0,0.0,6320,410
973,1,2023-03-16,2,1,1.0,0.0,0.0,2416,240
973,2,2023-03-16,3,0,3.0,0.0,0.0,3873,168
974,0,2023-03-16,27,4,15.0,8.0,0.0,8861,979
974,1,2023-03-16,12,2,8.0,2.0,0.0,4169,544
974,2,2023-03-16,15,2,7.0,6.0,0.0,4636,428
976,0,2023-03-16,0,0,0.0,0.0,0.0,1762,163
976,1,2023-03-16,0,0,0.0,0.0,0.0,736,100
976,2,2023-03-16,0,0,0.0,0.0,0.0,1001,61
978,0,2023-03-16,0,0,0.0,0.0,0.0,0,0
978,1,2023-03-16,0,0,0.0,0.0,0.0,0,0
01,0,2023-03-17,45,1,22.0,21.0,1.0,4830,840
01,1,2023-03-17,20,0,13.0,7.0,0.0,2374,486
01,2,2023-03-17,24,1,9.0,13.0,1.0,2419,351
02,0,2023-03-17,105,8,43.0,49.0,5.0,8618,1639
02,1,2023-03-17,43,1,20.0,20.0,2.0,4093,886
02,2,2023-03-17,61,7,23.0,28.0,3.0,4480,742
03,0,2023-03-17,32,0,28.0,4.0,0.0,6105,940
03,1,2023-03-17,13,0,10.0,3.0,0.0,2903,542
03,2,2023-03-17,19,0,18.0,1.0,0.0,3132,386
04,0,2023-03-17,33,0,10.0,23.0,0.0,2676,394
04,1,2023-03-17,15,0,5.0,10.0,0.0,1308,226
04,2,2023-03-17,17,0,5.0,12.0,0.0,1331,160
05,0,2023-03-17,8,1,4.0,3.0,0.0,3095,411
05,1,2023-03-17,5,0,3.0,2.0,0.0,1530,230
05,2,2023-03-17,3,1,1.0,1.0,0.0,1538,178
06,0,2023-03-17,225,14,143.0,67.0,1.0,14164,2654
06,1,2023-03-17,92,7,60.0,25.0,0.0,7040,1528
06,2,2023-03-17,125,6,78.0,40.0,1.0,6880,1084
07,0,2023-03-17,11,1,10.0,0.0,0.0,4330,675
07,1,2023-03-17,4,1,3.0,0.0,0.0,2061,395
07,2,2023-03-17,7,0,7.0,0.0,0.0,2221,276
08,0,2023-03-17,207,3,85.0,108.0,11.0,2550,555
08,1,2023-03-17,92,2,35.0,47.0,8.0,1223,311
08,2,2023-03-17,115,1,50.0,61.0,3.0,1308,241
09,0,2023-03-17,7,0,3.0,4.0,0.0,1485,254
09,1,2023-03-17,5,0,2.0,3.0,0.0,734,134
09,2,2023-03-17,2,0,1.0,1.0,0.0,743,120
10,0,2023-03-17,29,3,18.0,4.0,4.0,3632,628
10,1,2023-03-17,16,2,10.0,3.0,1.0,1805,369
10,2,2023-03-17,13,1,8.0,1.0,3.0,1804,256
11,0,2023-03-17,53,0,34.0,19.0,0.0,3697,684
11,1,2023-03-17,23,0,13.0,10.0,0.0,1813,400
11,2,2023-03-17,30,0,21.0,9.0,0.0,1834,267
12,0,2023-03-17,83,1,36.0,46.0,0.0,2838,447
12,1,2023-03-17,40,1,18.0,21.0,0.0,1392,268
12,2,2023-03-17,41,0,16.0,25.0,0.0,1412,174
13,0,2023-03-17,375,29,159.0,185.0,2.0,48013,6220
13,1,2023-03-17,167,20,72.0,75.0,0.0,23696,3608
13,2,2023-03-17,199,9,85.0,103.0,2.0,23887,2565
14,0,2023-03-17,97,5,67.0,24.0,1.0,7375,1017
14,1,2023-03-17,38,2,28.0,7.0,1.0,3452,562
14,2,2023-03-17,50,3,33.0,14.0,0.0,3737,440
15,0,2023-03-17,30,0,17.0,13.0,0.0,1795,259
15,1,2023-03-17,16,0,10.0,6.0,0.0,913,141
15,2,2023-03-17,13,0,7.0,6.0,0.0,873,114
16,0,2023-03-17,35,1,29.0,5.0,0.0,2479,373
16,1,2023-03-17,14,0,14.0,0.0,0.0,1259,219
16,2,2023-03-17,20,1,14.0,5.0,0.0,1190,151
17,0,2023-03-17,70,1,33.0,34.0,2.0,5492,869
17,1,2023-03-17,33,0,13.0,18.0,2.0,2699,542
17,2,2023-03-17,37,1,20.0,16.0,0.0,2769,324
18,0,2023-03-17,102,0,60.0,42.0,0.0,3975,792
18,1,2023-03-17,41,0,29.0,12.0,0.0,1889,446
18,2,2023-03-17,61,0,31.0,30.0,0.0,2068,344
19,0,2023-03-17,17,4,11.0,2.0,0.0,3529,429
19,1,2023-03-17,8,2,5.0,1.0,0.0,1740,238
19,2,2023-03-17,9,2,6.0,1.0,0.0,1764,187
21,0,2023-03-17,65,2,18.0,45.0,0.0,8133,1383
21,1,2023-03-17,31,1,8.0,22.0,0.0,3941,797
21,2,2023-03-17,34,1,10.0,23.0,0.0,4144,576
22,0,2023-03-17,46,1,29.0,0.0,16.0,5547,555
22,1,2023-03-17,18,1,14.0,0.0,3.0,2600,296
22,2,2023-03-17,28,0,15.0,0.0,13.0,2926,256
23,0,2023-03-17,26,2,18.0,6.0,0.0,1236,186
23,1,2023-03-17,21,2,15.0,4.0,0.0,651,117
23,2,2023-03-17,5,0,3.0,2.0,0.0,582,68
24,0,2023-03-17,110,1,68.0,41.0,0.0,3797,565
24,1,2023-03-17,54,1,40.0,13.0,0.0,1863,319
24,2,2023-03-17,56,0,28.0,28.0,0.0,1900,243
25,0,2023-03-17,33,7,25.0,0.0,1.0,5393,783
25,1,2023-03-17,17,5,11.0,0.0,1.0,2671,461
25,2,2023-03-17,16,2,14.0,0.0,0.0,2710,321
26,0,2023-03-17,27,1,19.0,6.0,1.0,6523,1260
26,1,2023-03-17,14,1,11.0,2.0,0.0,3248,747
26,2,2023-03-17,13,0,8.0,4.0,1.0,3214,496
27,0,2023-03-17,154,6,99.0,49.0,0.0,4315,796
27,1,2023-03-17,65,3,43.0,19.0,0.0,2050,453
27,2,2023-03-17,89,3,56.0,30.0,0.0,2231,336
28,0,2023-03-17,93,4,53.0,36.0,0.0,6569,823
28,1,2023-03-17,36,3,20.0,13.0,0.0,3228,445
28,2,2023-03-17,56,1,32.0,23.0,0.0,3282,375
29,0,2023-03-17,125,6,75.0,44.0,0.0,7853,819
29,1,2023-03-17,47,4,30.0,13.0,0.0,3878,478
29,2,2023-03-17,77,2,45.0,30.0,0.0,3863,332
2A,0,2023-03-17,63,1,29.0,31.0,2.0,1936,256
2A,1,2023-03-17,28,0,15.0,11.0,2.0,953,146
2A,2,2023-03-17,35,1,14.0,20.0,0.0,977,110
2B,0,2023-03-17,39,2,23.0,13.0,1.0,1814,265
2B,1,2023-03-17,18,1,10.0,7.0,0.0,973,152
2B,2,2023-03-17,20,1,12.0,6.0,1.0,836,112
30,0,2023-03-17,162,21,101.0,35.0,5.0,7196,1223
30,1,2023-03-17,91,16,54.0,18.0,3.0,3617,690
30,2,2023-03-17,71,5,47.0,17.0,2.0,3546,528
31,0,2023-03-17,112,5,34.0,73.0,0.0,14261,1550
31,1,2023-03-17,55,1,13.0,41.0,0.0,7252,918
31,2,2023-03-17,57,4,21.0,32.0,0.0,6907,623
32,0,2023-03-17,36,0,27.0,9.0,0.0,1781,265
32,1,2023-03-17,18,0,12.0,6.0,0.0,875,145
32,2,2023-03-17,18,0,15.0,3.0,0.0,897,118
33,0,2023-03-17,449,48,323.0,59.0,19.0,14730,2015
33,1,2023-03-17,245,33,173.0,30.0,9.0,7424,1141
33,2,2023-03-17,199,14,146.0,29.0,10.0,7214,864
34,0,2023-03-17,136,10,83.0,42.0,1.0,13055,1943
34,1,2023-03-17,60,7,30.0,22.0,1.0,6569,1158
34,2,2023-03-17,74,3,52.0,19.0,0.0,6431,777
35,0,2023-03-17,90,7,76.0,7.0,0.0,11117,1373
35,1,2023-03-17,53,4,44.0,5.0,0.0,5454,784
35,2,2023-03-17,36,3,31.0,2.0,0.0,5606,583
36,0,2023-03-17,49,0,27.0,22.0,0.0,2772,437
36,1,2023-03-17,19,0,9.0,10.0,0.0,1358,240
36,2,2023-03-17,30,0,18.0,12.0,0.0,1376,193
37,0,2023-03-17,82,4,40.0,38.0,0.0,4942,780
37,1,2023-03-17,45,4,16.0,25.0,0.0,2525,480
37,2,2023-03-17,36,0,24.0,12.0,0.0,2390,297
38,0,2023-03-17,203,6,113.0,84.0,0.0,16591,2703
38,1,2023-03-17,94,2,56.0,36.0,0.0,8076,1588
38,2,2023-03-17,108,4,57.0,47.0,0.0,8433,1103
39,0,2023-03-17,101,3,80.0,18.0,0.0,4161,687
39,1,2023-03-17,47,1,36.0,10.0,0.0,1906,369
39,2,2023-03-17,54,2,44.0,8.0,0.0,2232,315
40,0,2023-03-17,49,2,40.0,7.0,0.0,2951,466
40,1,2023-03-17,20,1,15.0,4.0,0.0,1494,249
40,2,2023-03-17,29,1,25.0,3.0,0.0,1452,214
41,0,2023-03-17,58,0,32.0,22.0,4.0,4099,612
41,1,2023-03-17,29,0,18.0,10.0,1.0,1984,351
41,2,2023-03-17,28,0,14.0,11.0,3.0,2097,259
42,0,2023-03-17,55,2,44.0,9.0,0.0,11452,1965
42,1,2023-03-17,23,1,20.0,2.0,0.0,5615,1145
42,2,2023-03-17,31,1,23.0,7.0,0.0,5760,807
43,0,2023-03-17,10,0,9.0,1.0,0.0,3374,436
43,1,2023-03-17,2,0,2.0,0.0,0.0,1615,249
43,2,2023-03-17,8,0,7.0,1.0,0.0,1732,183
44,0,2023-03-17,41,5,32.0,4.0,0.0,10839,1464
44,1,2023-03-17,23,4,17.0,2.0,0.0,5331,821
44,2,2023-03-17,18,1,15.0,2.0,0.0,5475,640
45,0,2023-03-17,220,17,96.0,103.0,4.0,6829,1068
45,1,2023-03-17,93,9,35.0,48.0,1.0,3343,638
45,2,2023-03-17,125,8,61.0,54.0,2.0,3453,423
46,0,2023-03-17,7,0,6.0,1.0,0.0,1469,190
46,1,2023-03-17,6,0,5.0,1.0,0.0,738,117
46,2,2023-03-17,1,0,1.0,0.0,0.0,718,72
47,0,2023-03-17,11,0,9.0,2.0,0.0,2756,471
47,1,2023-03-17,6,0,5.0,1.0,0.0,1400,281
47,2,2023-03-17,5,0,4.0,1.0,0.0,1295,185
48,0,2023-03-17,3,0,3.0,0.0,0.0,783,164
48,1,2023-03-17,3,0,3.0,0.0,0.0,420,90
48,2,2023-03-17,0,0,0.0,0.0,0.0,355,73
49,0,2023-03-17,47,3,27.0,16.0,1.0,9261,1241
49,1,2023-03-17,21,2,12.0,6.0,1.0,4454,762
49,2,2023-03-17,26,1,15.0,10.0,0.0,4755,473
50,0,2023-03-17,198,0,63.0,135.0,0.0,4895,724
50,1,2023-03-17,101,0,40.0,61.0,0.0,2277,405
50,2,2023-03-17,96,0,23.0,73.0,0.0,2548,310
51,0,2023-03-17,72,6,48.0,18.0,0.0,8242,1364
51,1,2023-03-17,31,5,23.0,3.0,0.0,4012,770
51,2,2023-03-17,36,1,24.0,11.0,0.0,4113,578
52,0,2023-03-17,55,2,46.0,7.0,0.0,2928,537
52,1,2023-03-17,29,2,25.0,2.0,0.0,1358,281
52,2,2023-03-17,25,0,20.0,5.0,0.0,1538,251
53,0,2023-03-17,29,0,28.0,1.0,0.0,3057,432
53,1,2023-03-17,11,0,11.0,0.0,0.0,1486,245
53,2,2023-03-17,17,0,16.0,1.0,0.0,1563,187
54,0,2023-03-17,114,7,53.0,39.0,15.0,9701,1751
54,1,2023-03-17,55,4,27.0,17.0,7.0,4688,993
54,2,2023-03-17,59,3,26.0,22.0,8.0,4951,744
55,0,2023-03-17,61,6,46.0,9.0,0.0,2377,500
55,1,2023-03-17,21,4,14.0,3.0,0.0,1172,286
55,2,2023-03-17,38,1,31.0,6.0,0.0,1192,213
56,0,2023-03-17,50,0,36.0,13.0,1.0,6653,873
56,1,2023-03-17,28,0,21.0,6.0,1.0,3211,495
56,2,2023-03-17,22,0,15.0,7.0,0.0,3389,371
57,0,2023-03-17,255,9,170.0,65.0,11.0,14158,3326
57,1,2023-03-17,109,6,75.0,21.0,7.0,6954,1847
57,2,2023-03-17,127,3,78.0,42.0,4.0,7084,1453
58,0,2023-03-17,25,2,17.0,6.0,0.0,2803,487
58,1,2023-03-17,12,1,10.0,1.0,0.0,1347,265
58,2,2023-03-17,13,1,7.0,5.0,0.0,1423,217
59,0,2023-03-17,709,38,398.0,248.0,25.0,38825,6009
59,1,2023-03-17,304,20,179.0,91.0,14.0,18671,3288
59,2,2023-03-17,399,18,215.0,155.0,11.0,19793,2679
60,0,2023-03-17,189,4,76.0,109.0,0.0,9946,2052
60,1,2023-03-17,81,1,34.0,46.0,0.0,4772,1108
60,2,2023-03-17,107,3,42.0,62.0,0.0,5101,926
61,0,2023-03-17,102,2,57.0,43.0,0.0,4403,613
61,1,2023-03-17,45,1,24.0,20.0,0.0,2037,346
61,2,2023-03-17,57,1,33.0,23.0,0.0,2318,262
62,0,2023-03-17,225,14,100.0,100.0,11.0,15835,2715
62,1,2023-03-17,104,6,49.0,42.0,7.0,7387,1436
62,2,2023-03-17,115,8,49.0,54.0,4.0,8252,1253
63,0,2023-03-17,71,5,42.0,23.0,1.0,6894,1246
63,1,2023-03-17,31,4,17.0,10.0,0.0,3320,699
63,2,2023-03-17,39,1,24.0,13.0,1.0,3515,542
64,0,2023-03-17,184,8,69.0,104.0,3.0,6191,902
64,1,2023-03-17,89,4,31.0,53.0,1.0,3127,508
64,2,2023-03-17,92,4,37.0,49.0,2.0,3032,391
65,0,2023-03-17,25,0,22.0,3.0,0.0,3964,487
65,1,2023-03-17,11,0,8.0,3.0,0.0,1892,261
65,2,2023-03-17,14,0,14.0,0.0,0.0,2060,226
66,0,2023-03-17,74,3,14.0,48.0,9.0,5201,908
66,1,2023-03-17,40,2,10.0,22.0,6.0,2664,535
66,2,2023-03-17,34,1,4.0,26.0,3.0,2511,370
67,0,2023-03-17,212,16,91.0,94.0,11.0,14330,2472
67,1,2023-03-17,91,13,38.0,34.0,6.0,7173,1374
67,2,2023-03-17,118,3,52.0,59.0,4.0,7094,1084
68,0,2023-03-17,164,9,79.0,71.0,5.0,14269,2370
68,1,2023-03-17,69,7,35.0,27.0,0.0,6938,1352
68,2,2023-03-17,95,2,44.0,44.0,5.0,7282,1013
69,0,2023-03-17,238,10,149.0,54.0,25.0,28399,4535
69,1,2023-03-17,103,8,78.0,12.0,5.0,13810,2637
69,2,2023-03-17,132,2,69.0,42.0,19.0,14181,1848
70,0,2023-03-17,12,1,8.0,3.0,0.0,2884,429
70,1,2023-03-17,4,1,2.0,1.0,0.0,1416,244
70,2,2023-03-17,8,0,6.0,2.0,0.0,1462,184
71,0,2023-03-17,83,4,49.0,24.0,6.0,9878,1565
71,1,2023-03-17,36,3,21.0,8.0,4.0,4586,864
71,2,2023-03-17,46,1,27.0,16.0,2.0,5211,692
72,0,2023-03-17,40,1,29.0,10.0,0.0,6744,911
72,1,2023-03-17,18,1,15.0,2.0,0.0,3242,520
72,2,2023-03-17,21,0,13.0,8.0,0.0,3488,389
73,0,2023-03-17,33,2,28.0,3.0,0.0,7322,1097
73,1,2023-03-17,10,0,8.0,2.0,0.0,3594,627
73,2,2023-03-17,22,2,19.0,1.0,0.0,3690,466
74,0,2023-03-17,101,4,52.0,43.0,2.0,10878,1591
74,1,2023-03-17,45,4,21.0,18.0,2.0,5447,932
74,2,2023-03-17,53,0,30.0,23.0,0.0,5346,642
75,0,2023-03-17,930,69,594.0,262.0,5.0,38691,6440
75,1,2023-03-17,415,40,278.0,95.0,2.0,19810,3950
75,2,2023-03-17,505,29,311.0,163.0,2.0,18569,2454
76,0,2023-03-17,310,14,151.0,116.0,29.0,15608,2393
76,1,2023-03-17,129,8,60.0,49.0,12.0,7396,1305
76,2,2023-03-17,176,5,91.0,66.0,14.0,8104,1076
77,0,2023-03-17,225,22,114.0,83.0,6.0,17624,3053
77,1,2023-03-17,91,13,47.0,28.0,3.0,8616,1715
77,2,2023-03-17,134,9,67.0,55.0,3.0,8911,1319
78,0,2023-03-17,465,39,262.0,135.0,29.0,15727,2687
78,1,2023-03-17,227,27,129.0,56.0,15.0,7602,1558
78,2,2023-03-17,233,12,133.0,75.0,13.0,8008,1122
79,0,2023-03-17,125,8,99.0,17.0,1.0,3261,442
79,1,2023-03-17,60,6,45.0,9.0,0.0,1505,252
79,2,2023-03-17,63,2,52.0,8.0,1.0,1728,187
80,0,2023-03-17,165,6,77.0,80.0,2.0,5557,1229
80,1,2023-03-17,69,4,31.0,34.0,0.0,2728,684
80,2,2023-03-17,75,2,30.0,42.0,1.0,2715,525
81,0,2023-03-17,17,2,8.0,6.0,1.0,3691,658
81,1,2023-03-17,9,1,4.0,4.0,0.0,1852,396
81,2,2023-03-17,8,1,4.0,2.0,1.0,1822,261
82,0,2023-03-17,25,4,10.0,11.0,0.0,2630,424
82,1,2023-03-17,10,2,3.0,5.0,0.0,1391,227
82,2,2023-03-17,15,2,7.0,6.0,0.0,1210,189
83,0,2023-03-17,107,3,59.0,42.0,3.0,15730,2852
83,1,2023-03-17,56,2,31.0,21.0,2.0,7678,1654
83,2,2023-03-17,51,1,28.0,21.0,1.0,7889,1178
84,0,2023-03-17,65,4,32.0,29.0,0.0,10597,1669
84,1,2023-03-17,35,2,20.0,13.0,0.0,5149,943
84,2,2023-03-17,30,2,12.0,16.0,0.0,5329,704
85,0,2023-03-17,18,0,13.0,4.0,1.0,4146,581
85,1,2023-03-17,9,0,8.0,1.0,0.0,2086,360
85,2,2023-03-17,8,0,5.0,2.0,1.0,1951,201
86,0,2023-03-17,47,0,18.0,29.0,0.0,4427,543
86,1,2023-03-17,23,0,8.0,15.0,0.0,2273,308
86,2,2023-03-17,24,0,10.0,14.0,0.0,2127,231
87,0,2023-03-17,19,0,17.0,2.0,0.0,2570,523
87,1,2023-03-17,7,0,6.0,1.0,0.0,1202,303
87,2,2023-03-17,12,0,11.0,1.0,0.0,1356,218
88,0,2023-03-17,65,4,42.0,19.0,0.0,6870,1208
88,1,2023-03-17,22,2,15.0,5.0,0.0,3156,656
88,2,2023-03-17,43,2,27.0,14.0,0.0,3670,546
89,0,2023-03-17,81,3,50.0,28.0,0.0,5501,1014
89,1,2023-03-17,39,2,24.0,13.0,0.0,2566,559
89,2,2023-03-17,42,1,26.0,15.0,0.0,2884,449
90,0,2023-03-17,49,4,43.0,2.0,0.0,5002,979
90,1,2023-03-17,28,2,25.0,1.0,0.0,2454,569
90,2,2023-03-17,21,2,18.0,1.0,0.0,2546,410
91,0,2023-03-17,376,23,135.0,204.0,14.0,17967,2738
91,1,2023-03-17,160,19,68.0,72.0,1.0,8456,1504
91,2,2023-03-17,211,4,66.0,128.0,13.0,8718,1157
92,0,2023-03-17,791,53,363.0,348.0,27.0,24896,3656
92,1,2023-03-17,336,32,170.0,127.0,7.0,12480,2087
92,2,2023-03-17,419,19,184.0,201.0,15.0,12170,1541
93,0,2023-03-17,923,56,369.0,466.0,32.0,21075,3219
93,1,2023-03-17,423,34,169.0,209.0,11.0,10690,1862
93,2,2023-03-17,472,21,188.0,251.0,12.0,10088,1316
94,0,2023-03-17,509,37,328.0,135.0,9.0,24457,4096
94,1,2023-03-17,204,14,148.0,41.0,1.0,11953,2284
94,2,2023-03-17,291,21,173.0,90.0,7.0,12185,1769
95,0,2023-03-17,332,4,188.0,132.0,8.0,16438,2832
95,1,2023-03-17,139,2,83.0,50.0,4.0,8178,1670
95,2,2023-03-17,189,2,103.0,80.0,4.0,8111,1142
971,0,2023-03-17,11,3,4.0,4.0,0.0,5381,1119
971,1,2023-03-17,5,3,1.0,1.0,0.0,2734,623
971,2,2023-03-17,6,0,3.0,3.0,0.0,2615,492
972,0,2023-03-17,6,1,2.0,3.0,0.0,4664,1099
972,1,2023-03-17,6,1,2.0,3.0,0.0,2273,608
972,2,2023-03-17,0,0,0.0,0.0,0.0,2352,483
973,0,2023-03-17,5,1,4.0,0.0,0.0,6320,410
973,1,2023-03-17,3,1,2.0,0.0,0.0,2415,240
973,2,2023-03-17,2,0,2.0,0.0,0.0,3874,168
974,0,2023-03-17,26,4,14.0,8.0,0.0,8862,979
974,1,2023-03-17,12,2,8.0,2.0,0.0,4169,544
974,2,2023-03-17,14,2,6.0,6.0,0.0,4637,428
976,0,2023-03-17,0,0,0.0,0.0,0.0,1762,163
976,1,2023-03-17,0,0,0.0,0.0,0.0,736,100
976,2,2023-03-17,0,0,0.0,0.0,0.0,1001,61
978,0,2023-03-17,0,0,0.0,0.0,0.0,0,0
978,1,2023-03-17,0,0,0.0,0.0,0.0,0,0
01,0,2023-03-18,45,1,22.0,21.0,1.0,4830,840
01,1,2023-03-18,20,0,13.0,7.0,0.0,2374,486
01,2,2023-03-18,24,1,9.0,13.0,1.0,2419,351
02,0,2023-03-18,112,11,47.0,50.0,4.0,8623,1639
02,1,2023-03-18,48,3,24.0,20.0,1.0,4094,886
02,2,2023-03-18,63,8,23.0,29.0,3.0,4484,742
03,0,2023-03-18,30,0,26.0,4.0,0.0,6109,940
03,1,2023-03-18,15,0,12.0,3.0,0.0,2903,542
03,2,2023-03-18,15,0,14.0,1.0,0.0,3136,386
04,0,2023-03-18,32,0,10.0,22.0,0.0,2680,394
04,1,2023-03-18,15,0,5.0,10.0,0.0,1308,226
04,2,2023-03-18,16,0,5.0,11.0,0.0,1335,160
05,0,2023-03-18,7,1,3.0,3.0,0.0,3099,411
05,1,2023-03-18,4,0,2.0,2.0,0.0,1533,230
05,2,2023-03-18,3,1,1.0,1.0,0.0,1539,178
